Animal,Experiment,Box,phase,subphase,component,freezing,motion
3,20240606_SEFL21J_sefltest_g1,3,sefltest,min,min03,15.67,185.91
3,20240606_SEFL21J_sefltest_g1,3,sefltest,min,min04,5.56,172
3,20240606_SEFL21J_sefltest_g1,3,sefltest,min,min05,27.72,161.74
3,20240606_SEFL21J_sefltest_g1,3,sefltest,min,min06,16.39,127.53
3,20240606_SEFL21J_sefltest_g1,3,sefltest,min,min07,28.11,153.13
3,20240606_SEFL21J_sefltest_g1,3,sefltest,min,min08,26.56,119.96
3,20240606_SEFL21J_sefltest_g1,3,sefltest,avg,avg,16.18,157.32
4,20240606_SEFL21J_sefltest_g1,4,sefltest,min,min01,0,311.17
4,20240606_SEFL21J_sefltest_g1,4,sefltest,min,min02,7.89,224.4
4,20240606_SEFL21J_sefltest_g1,4,sefltest,min,min03,3.67,304.43
4,20240606_SEFL21J_sefltest_g1,4,sefltest,min,min04,3.72,211.36
4,20240606_SEFL21J_sefltest_g1,4,sefltest,min,min05,8.78,274.34
4,20240606_SEFL21J_sefltest_g1,4,sefltest,min,min06,6.5,254.15
4,20240606_SEFL21J_sefltest_g1,4,sefltest,min,min07,4.28,224.97
4,20240606_SEFL21J_sefltest_g1,4,sefltest,min,min08,7.33,207.93
4,20240606_SEFL21J_sefltest_g1,4,sefltest,avg,avg,5.51,251.59
5,20240606_SEFL21J_sefltest_g2,1,sefltest,min,min01,0,328.63
5,20240606_SEFL21J_sefltest_g2,1,sefltest,min,min02,16.22,262.58
5,20240606_SEFL21J_sefltest_g2,1,sefltest,min,min03,6.44,312.53
5,20240606_SEFL21J_sefltest_g2,1,sefltest,min,min04,8.89,314.06
5,20240606_SEFL21J_sefltest_g2,1,sefltest,min,min05,4.33,312.38
5,20240606_SEFL21J_sefltest_g2,1,sefltest,min,min06,22.89,143.45
5,20240606_SEFL21J_sefltest_g2,1,sefltest,min,min07,10.17,262.37
5,20240606_SEFL21J_sefltest_g2,1,sefltest,min,min08,0,216.73
5,20240606_SEFL21J_sefltest_g2,1,sefltest,avg,avg,8.87,269.09
6,20240606_SEFL21J_sefltest_g2,2,sefltest,min,min01,4.44,264.47
6,20240606_SEFL21J_sefltest_g2,2,sefltest,min,min02,24.89,145.57
6,20240606_SEFL21J_sefltest_g2,2,sefltest,min,min03,10.33,206.84
6,20240606_SEFL21J_sefltest_g2,2,sefltest,min,min04,12,174.94
6,20240606_SEFL21J_sefltest_g2,2,sefltest,min,min05,17.11,193.68
6,20240606_SEFL21J_sefltest_g2,2,sefltest,min,min06,3.61,231.47
6,20240606_SEFL21J_sefltest_g2,2,sefltest,min,min07,0,307.41
6,20240606_SEFL21J_sefltest_g2,2,sefltest,min,min08,1.72,225.47
6,20240606_SEFL21J_sefltest_g2,2,sefltest,avg,avg,9.52,218.73
7,20240606_SEFL21J_sefltest_g2,3,sefltest,min,min01,0,434.88
7,20240606_SEFL21J_sefltest_g2,3,sefltest,min,min02,1.83,355.95
7,20240606_SEFL21J_sefltest_g2,3,sefltest,min,min03,2.33,258.74
7,20240606_SEFL21J_sefltest_g2,3,sefltest,min,min04,1.94,294.56
7,20240606_SEFL21J_sefltest_g2,3,sefltest,min,min05,1.72,191.41
7,20240606_SEFL21J_sefltest_g2,3,sefltest,min,min06,0,222.22
7,20240606_SEFL21J_sefltest_g2,3,sefltest,min,min07,2.22,159.67
7,20240606_SEFL21J_sefltest_g2,3,sefltest,min,min08,11.78,186.2
7,20240606_SEFL21J_sefltest_g2,3,sefltest,avg,avg,2.73,262.96
8,20240606_SEFL21J_sefltest_g2,4,sefltest,min,min01,0,426.06
8,20240606_SEFL21J_sefltest_g2,4,sefltest,min,min02,5,301.95
8,20240606_SEFL21J_sefltest_g2,4,sefltest,min,min03,7.89,313.03
8,20240606_SEFL21J_sefltest_g2,4,sefltest,min,min04,7.28,277.54
8,20240606_SEFL21J_sefltest_g2,4,sefltest,min,min05,6.61,221.08
8,20240606_SEFL21J_sefltest_g2,4,sefltest,min,min06,4.78,278.39
8,20240606_SEFL21J_sefltest_g2,4,sefltest,min,min07,10.33,322.44
8,20240606_SEFL21J_sefltest_g2,4,sefltest,min,min08,1.67,439.55
8,20240606_SEFL21J_sefltest_g2,4,sefltest,avg,avg,5.44,322.5
9,20240606_SEFL21J_sefltest_g3,1,sefltest,min,min01,0,267.79
9,20240606_SEFL21J_sefltest_g3,1,sefltest,min,min02,0,241.23
9,20240606_SEFL21J_sefltest_g3,1,sefltest,min,min03,0,363.32
9,20240606_SEFL21J_sefltest_g3,1,sefltest,min,min04,0,345.76
9,20240606_SEFL21J_sefltest_g3,1,sefltest,min,min05,0,351.41
9,20240606_SEFL21J_sefltest_g3,1,sefltest,min,min06,0,382.04
9,20240606_SEFL21J_sefltest_g3,1,sefltest,min,min07,7.06,291.12
9,20240606_SEFL21J_sefltest_g3,1,sefltest,min,min08,0,281.69
9,20240606_SEFL21J_sefltest_g3,1,sefltest,avg,avg,0.88,315.55
10,20240606_SEFL21J_sefltest_g3,2,sefltest,min,min01,14.11,198.91
10,20240606_SEFL21J_sefltest_g3,2,sefltest,min,min02,32.83,84.38
10,20240606_SEFL21J_sefltest_g3,2,sefltest,min,min03,29.67,133.04
10,20240606_SEFL21J_sefltest_g3,2,sefltest,min,min04,29.78,123.47
10,20240606_SEFL21J_sefltest_g3,2,sefltest,min,min05,49.06,78.77
10,20240606_SEFL21J_sefltest_g3,2,sefltest,min,min06,15.17,177.3
10,20240606_SEFL21J_sefltest_g3,2,sefltest,min,min07,39.5,125.14
10,20240606_SEFL21J_sefltest_g3,2,sefltest,min,min08,48.11,39.46
10,20240606_SEFL21J_sefltest_g3,2,sefltest,avg,avg,32.51,120.06
11,20240606_SEFL21J_sefltest_g3,3,sefltest,min,min01,0,325.27
11,20240606_SEFL21J_sefltest_g3,3,sefltest,min,min02,6.17,189.75
11,20240606_SEFL21J_sefltest_g3,3,sefltest,min,min03,10.44,171.77
11,20240606_SEFL21J_sefltest_g3,3,sefltest,min,min04,5.28,225.13
11,20240606_SEFL21J_sefltest_g3,3,sefltest,min,min05,7.94,186.61
11,20240606_SEFL21J_sefltest_g3,3,sefltest,min,min06,27.72,155.81
11,20240606_SEFL21J_sefltest_g3,3,sefltest,min,min07,19.78,177.75
11,20240606_SEFL21J_sefltest_g3,3,sefltest,min,min08,1.72,240.35
11,20240606_SEFL21J_sefltest_g3,3,sefltest,avg,avg,9.88,209.06
12,20240606_SEFL21J_sefltest_g3,4,sefltest,min,min01,1.72,306.66
12,20240606_SEFL21J_sefltest_g3,4,sefltest,min,min02,10.78,169.23
12,20240606_SEFL21J_sefltest_g3,4,sefltest,min,min03,9,191.74
12,20240606_SEFL21J_sefltest_g3,4,sefltest,min,min04,9.06,157.54
12,20240606_SEFL21J_sefltest_g3,4,sefltest,min,min05,10.17,220.84
12,20240606_SEFL21J_sefltest_g3,4,sefltest,min,min06,15.83,191.11
12,20240606_SEFL21J_sefltest_g3,4,sefltest,min,min07,4.22,202.53
12,20240606_SEFL21J_sefltest_g3,4,sefltest,min,min08,1.78,234.42
12,20240606_SEFL21J_sefltest_g3,4,sefltest,avg,avg,7.82,209.26
13,20240606_SEFL21J_sefltest_g4,1,sefltest,min,min01,1.72,265.45
13,20240606_SEFL21J_sefltest_g4,1,sefltest,min,min02,6.72,199.91
13,20240606_SEFL21J_sefltest_g4,1,sefltest,min,min03,24.61,161.57
13,20240606_SEFL21J_sefltest_g4,1,sefltest,min,min04,19.78,156.51
13,20240606_SEFL21J_sefltest_g4,1,sefltest,min,min05,20.78,129.31
13,20240606_SEFL21J_sefltest_g4,1,sefltest,min,min06,10.83,245.2
13,20240606_SEFL21J_sefltest_g4,1,sefltest,min,min07,26.44,197.27
13,20240606_SEFL21J_sefltest_g4,1,sefltest,min,min08,29.78,150.79
13,20240606_SEFL21J_sefltest_g4,1,sefltest,avg,avg,17.58,188.25
14,20240606_SEFL21J_sefltest_g4,2,sefltest,min,min01,0,315.17
14,20240606_SEFL21J_sefltest_g4,2,sefltest,min,min02,3.78,257.11
14,20240606_SEFL21J_sefltest_g4,2,sefltest,min,min03,1.83,240.24
14,20240606_SEFL21J_sefltest_g4,2,sefltest,min,min04,3.78,300.94
14,20240606_SEFL21J_sefltest_g4,2,sefltest,min,min05,8.78,174.65
14,20240606_SEFL21J_sefltest_g4,2,sefltest,min,min06,5.94,218.08
14,20240606_SEFL21J_sefltest_g4,2,sefltest,min,min07,8.33,226.04
14,20240606_SEFL21J_sefltest_g4,2,sefltest,min,min08,7.5,247.15
14,20240606_SEFL21J_sefltest_g4,2,sefltest,avg,avg,4.99,247.42
15,20240606_SEFL21J_sefltest_g4,3,sefltest,min,min01,100,0
15,20240606_SEFL21J_sefltest_g4,3,sefltest,min,min02,100,0.01
15,20240606_SEFL21J_sefltest_g4,3,sefltest,min,min03,100,0
15,20240606_SEFL21J_sefltest_g4,3,sefltest,min,min04,100,0.01
15,20240606_SEFL21J_sefltest_g4,3,sefltest,min,min05,100,0.01
15,20240606_SEFL21J_sefltest_g4,3,sefltest,min,min06,100,0.01
15,20240606_SEFL21J_sefltest_g4,3,sefltest,min,min07,100,0.01
15,20240606_SEFL21J_sefltest_g4,3,sefltest,min,min08,100,0.01
15,20240606_SEFL21J_sefltest_g4,3,sefltest,avg,avg,100,0.01
16,20240606_SEFL21J_sefltest_g4,4,sefltest,min,min01,8.11,227.65
16,20240606_SEFL21J_sefltest_g4,4,sefltest,min,min02,20.28,164.61
16,20240606_SEFL21J_sefltest_g4,4,sefltest,min,min03,22.17,133.3
16,20240606_SEFL21J_sefltest_g4,4,sefltest,min,min04,26.72,131.67
16,20240606_SEFL21J_sefltest_g4,4,sefltest,min,min05,37.39,77.95
16,20240606_SEFL21J_sefltest_g4,4,sefltest,min,min06,20,124.31
16,20240606_SEFL21J_sefltest_g4,4,sefltest,min,min07,21.72,158.87
16,20240606_SEFL21J_sefltest_g4,4,sefltest,min,min08,17.83,243.25
16,20240606_SEFL21J_sefltest_g4,4,sefltest,avg,avg,22.15,157.7
17,20240606_SEFL21J_sefltest_g5,1,sefltest,min,min01,7.33,170.78
17,20240606_SEFL21J_sefltest_g5,1,sefltest,min,min02,10.33,145.39
17,20240606_SEFL21J_sefltest_g5,1,sefltest,min,min03,15.5,202.3
17,20240606_SEFL21J_sefltest_g5,1,sefltest,min,min04,23.28,96.88
17,20240606_SEFL21J_sefltest_g5,1,sefltest,min,min05,23.56,206.35
17,20240606_SEFL21J_sefltest_g5,1,sefltest,min,min06,18.06,183.14
17,20240606_SEFL21J_sefltest_g5,1,sefltest,min,min07,24.33,156.74
17,20240606_SEFL21J_sefltest_g5,1,sefltest,min,min08,2.94,236.1
17,20240606_SEFL21J_sefltest_g5,1,sefltest,avg,avg,15.92,174.71
18,20240606_SEFL21J_sefltest_g5,2,sefltest,min,min01,3.44,261.48
18,20240606_SEFL21J_sefltest_g5,2,sefltest,min,min02,13.89,184.25
18,20240606_SEFL21J_sefltest_g5,2,sefltest,min,min03,17.94,185.83
18,20240606_SEFL21J_sefltest_g5,2,sefltest,min,min04,46.33,137.7
18,20240606_SEFL21J_sefltest_g5,2,sefltest,min,min05,32.39,134.15
18,20240606_SEFL21J_sefltest_g5,2,sefltest,min,min06,31.39,150.03
18,20240606_SEFL21J_sefltest_g5,2,sefltest,min,min07,56.22,44.93
18,20240606_SEFL21J_sefltest_g5,2,sefltest,min,min08,17.39,188.59
18,20240606_SEFL21J_sefltest_g5,2,sefltest,avg,avg,27.78,160.87
19,20240606_SEFL21J_sefltest_g5,3,sefltest,min,min01,0,218.91
19,20240606_SEFL21J_sefltest_g5,3,sefltest,min,min02,0,156.22
19,20240606_SEFL21J_sefltest_g5,3,sefltest,min,min03,3.44,141.26
19,20240606_SEFL21J_sefltest_g5,3,sefltest,min,min04,19.5,106.94
19,20240606_SEFL21J_sefltest_g5,3,sefltest,min,min05,11,113.37
19,20240606_SEFL21J_sefltest_g5,3,sefltest,min,min06,17,130.22
19,20240606_SEFL21J_sefltest_g5,3,sefltest,min,min07,10.94,182.41
19,20240606_SEFL21J_sefltest_g5,3,sefltest,min,min08,3.44,168.92
19,20240606_SEFL21J_sefltest_g5,3,sefltest,avg,avg,8.17,152.28
20,20240606_SEFL21J_sefltest_g5,4,sefltest,min,min01,0,391.29
20,20240606_SEFL21J_sefltest_g5,4,sefltest,min,min02,1.67,265.49
20,20240606_SEFL21J_sefltest_g5,4,sefltest,min,min03,6.22,227.21
20,20240606_SEFL21J_sefltest_g5,4,sefltest,min,min04,4.44,223.53
20,20240606_SEFL21J_sefltest_g5,4,sefltest,min,min05,7.83,205.37
20,20240606_SEFL21J_sefltest_g5,4,sefltest,min,min06,10.22,253.35
20,20240606_SEFL21J_sefltest_g5,4,sefltest,min,min07,11.11,180.7
20,20240606_SEFL21J_sefltest_g5,4,sefltest,min,min08,7.5,170.93
20,20240606_SEFL21J_sefltest_g5,4,sefltest,avg,avg,6.15,239.73
21,20240606_SEFL21J_sefltest_g6,1,sefltest,min,min01,0,465.39
21,20240606_SEFL21J_sefltest_g6,1,sefltest,min,min02,2.33,247.06
21,20240606_SEFL21J_sefltest_g6,1,sefltest,min,min03,0,339.19
21,20240606_SEFL21J_sefltest_g6,1,sefltest,min,min04,0,385.49
21,20240606_SEFL21J_sefltest_g6,1,sefltest,min,min05,8.5,248.1
21,20240606_SEFL21J_sefltest_g6,1,sefltest,min,min06,3.56,259.46
21,20240606_SEFL21J_sefltest_g6,1,sefltest,min,min07,11.78,210.85
21,20240606_SEFL21J_sefltest_g6,1,sefltest,min,min08,9.56,175.06
21,20240606_SEFL21J_sefltest_g6,1,sefltest,avg,avg,4.74,291.33
22,20240606_SEFL21J_sefltest_g6,2,sefltest,min,min01,12.83,228.11
22,20240606_SEFL21J_sefltest_g6,2,sefltest,min,min02,62.39,31.95
22,20240606_SEFL21J_sefltest_g6,2,sefltest,min,min03,60.61,56.1
22,20240606_SEFL21J_sefltest_g6,2,sefltest,min,min04,78.11,8.45
22,20240606_SEFL21J_sefltest_g6,2,sefltest,min,min05,7.11,234.44
22,20240606_SEFL21J_sefltest_g6,2,sefltest,min,min06,0,277.8
22,20240606_SEFL21J_sefltest_g6,2,sefltest,min,min07,2.11,274.17
22,20240606_SEFL21J_sefltest_g6,2,sefltest,min,min08,16.61,206.9
22,20240606_SEFL21J_sefltest_g6,2,sefltest,avg,avg,30.24,164.74
23,20240606_SEFL21J_sefltest_g6,3,sefltest,min,min01,1.67,215.99
23,20240606_SEFL21J_sefltest_g6,3,sefltest,min,min02,24.67,119.84
23,20240606_SEFL21J_sefltest_g6,3,sefltest,min,min03,24.5,117.47
23,20240606_SEFL21J_sefltest_g6,3,sefltest,min,min04,8.22,165.91
23,20240606_SEFL21J_sefltest_g6,3,sefltest,min,min05,25.17,110.15
23,20240606_SEFL21J_sefltest_g6,3,sefltest,min,min06,64.33,11.71
23,20240606_SEFL21J_sefltest_g6,3,sefltest,min,min07,6.28,188.52
23,20240606_SEFL21J_sefltest_g6,3,sefltest,min,min08,21.72,114.43
23,20240606_SEFL21J_sefltest_g6,3,sefltest,avg,avg,22.39,130.5
24,20240606_SEFL21J_sefltest_g6,4,sefltest,min,min01,0,420.63
24,20240606_SEFL21J_sefltest_g6,4,sefltest,min,min02,2.06,316.23
24,20240606_SEFL21J_sefltest_g6,4,sefltest,min,min03,16.67,218.52
24,20240606_SEFL21J_sefltest_g6,4,sefltest,min,min04,5.89,216.94
24,20240606_SEFL21J_sefltest_g6,4,sefltest,min,min05,21,170.95
24,20240606_SEFL21J_sefltest_g6,4,sefltest,min,min06,26.22,151.4
24,20240606_SEFL21J_sefltest_g6,4,sefltest,min,min07,33.06,133.68
24,20240606_SEFL21J_sefltest_g6,4,sefltest,min,min08,17.61,170.44
24,20240606_SEFL21J_sefltest_g6,4,sefltest,avg,avg,15.31,224.85
25,20240606_SEFL21J_sefltest_g7,1,sefltest,min,min01,1.67,291.7
25,20240606_SEFL21J_sefltest_g7,1,sefltest,min,min02,6.44,231.8
25,20240606_SEFL21J_sefltest_g7,1,sefltest,min,min03,7.39,189.23
25,20240606_SEFL21J_sefltest_g7,1,sefltest,min,min04,4.39,271.76
25,20240606_SEFL21J_sefltest_g7,1,sefltest,min,min05,10.61,207.01
25,20240606_SEFL21J_sefltest_g7,1,sefltest,min,min06,6.83,185.99
25,20240606_SEFL21J_sefltest_g7,1,sefltest,min,min07,3.94,343.07
25,20240606_SEFL21J_sefltest_g7,1,sefltest,min,min08,3.89,247.04
25,20240606_SEFL21J_sefltest_g7,1,sefltest,avg,avg,5.86,245.95
26,20240606_SEFL21J_sefltest_g7,2,sefltest,min,min01,14.94,207.24
26,20240606_SEFL21J_sefltest_g7,2,sefltest,min,min02,50.22,50.29
26,20240606_SEFL21J_sefltest_g7,2,sefltest,min,min03,41.22,120.16
26,20240606_SEFL21J_sefltest_g7,2,sefltest,min,min04,31.39,117.59
26,20240606_SEFL21J_sefltest_g7,2,sefltest,min,min05,52.22,93.19
26,20240606_SEFL21J_sefltest_g7,2,sefltest,min,min06,46.72,95.78
26,20240606_SEFL21J_sefltest_g7,2,sefltest,min,min07,46.61,103.01
26,20240606_SEFL21J_sefltest_g7,2,sefltest,min,min08,15,170.98
26,20240606_SEFL21J_sefltest_g7,2,sefltest,avg,avg,37.44,119.78
27,20240606_SEFL21J_sefltest_g7,3,sefltest,min,min01,1.72,211.16
27,20240606_SEFL21J_sefltest_g7,3,sefltest,min,min02,47.89,85.06
27,20240606_SEFL21J_sefltest_g7,3,sefltest,min,min03,22.11,108.58
27,20240606_SEFL21J_sefltest_g7,3,sefltest,min,min04,15.78,123.2
27,20240606_SEFL21J_sefltest_g7,3,sefltest,min,min05,32.94,99.44
27,20240606_SEFL21J_sefltest_g7,3,sefltest,min,min06,27.83,119.26
27,20240606_SEFL21J_sefltest_g7,3,sefltest,min,min07,41,102.16
27,20240606_SEFL21J_sefltest_g7,3,sefltest,min,min08,26,118.4
27,20240606_SEFL21J_sefltest_g7,3,sefltest,avg,avg,27.24,120.91
28,20240606_SEFL21J_sefltest_g7,4,sefltest,min,min01,0,286.57
28,20240606_SEFL21J_sefltest_g7,4,sefltest,min,min02,5.28,287.6
28,20240606_SEFL21J_sefltest_g7,4,sefltest,min,min03,14.44,206.26
28,20240606_SEFL21J_sefltest_g7,4,sefltest,min,min04,1.89,255.53
28,20240606_SEFL21J_sefltest_g7,4,sefltest,min,min05,10,311.88
28,20240606_SEFL21J_sefltest_g7,4,sefltest,min,min06,9.89,209.4
28,20240606_SEFL21J_sefltest_g7,4,sefltest,min,min07,15.17,200.5
28,20240606_SEFL21J_sefltest_g7,4,sefltest,min,min08,8.22,170.02
28,20240606_SEFL21J_sefltest_g7,4,sefltest,avg,avg,8.11,240.97
29,20240606_SEFL21J_sefltest_g8,1,sefltest,min,min01,0,430.85
29,20240606_SEFL21J_sefltest_g8,1,sefltest,min,min02,0,353.03
29,20240606_SEFL21J_sefltest_g8,1,sefltest,min,min03,1.72,371.69
29,20240606_SEFL21J_sefltest_g8,1,sefltest,min,min04,8.67,308.3
29,20240606_SEFL21J_sefltest_g8,1,sefltest,min,min05,2.61,332.07
29,20240606_SEFL21J_sefltest_g8,1,sefltest,min,min06,10.28,286.82
29,20240606_SEFL21J_sefltest_g8,1,sefltest,min,min07,7.61,315.92
29,20240606_SEFL21J_sefltest_g8,1,sefltest,min,min08,2.22,357.72
29,20240606_SEFL21J_sefltest_g8,1,sefltest,avg,avg,4.14,344.55
31,20240606_SEFL21J_sefltest_g8,3,sefltest,min,min01,6,161.33
31,20240606_SEFL21J_sefltest_g8,3,sefltest,min,min02,10.33,142.38
31,20240606_SEFL21J_sefltest_g8,3,sefltest,min,min03,23.06,85.11
31,20240606_SEFL21J_sefltest_g8,3,sefltest,min,min04,9.33,197.54
31,20240606_SEFL21J_sefltest_g8,3,sefltest,min,min05,23.17,106.44
31,20240606_SEFL21J_sefltest_g8,3,sefltest,min,min06,45.56,84.7
31,20240606_SEFL21J_sefltest_g8,3,sefltest,min,min07,21.06,156.37
31,20240606_SEFL21J_sefltest_g8,3,sefltest,min,min08,33.94,107.06
31,20240606_SEFL21J_sefltest_g8,3,sefltest,avg,avg,21.56,130.12
32,20240606_SEFL21J_sefltest_g8,4,sefltest,min,min01,0,323.3
32,20240606_SEFL21J_sefltest_g8,4,sefltest,min,min02,0,292.84
32,20240606_SEFL21J_sefltest_g8,4,sefltest,min,min03,1.94,255.78
32,20240606_SEFL21J_sefltest_g8,4,sefltest,min,min04,3.72,274.43
32,20240606_SEFL21J_sefltest_g8,4,sefltest,min,min05,0,325.52
32,20240606_SEFL21J_sefltest_g8,4,sefltest,min,min06,1.72,264.49
32,20240606_SEFL21J_sefltest_g8,4,sefltest,min,min07,4.06,214.72
32,20240606_SEFL21J_sefltest_g8,4,sefltest,min,min08,0,310.61
32,20240606_SEFL21J_sefltest_g8,4,sefltest,avg,avg,1.43,282.71
33,20240606_SEFL21J_sefltest_g9,1,sefltest,min,min01,2.33,217.27
33,20240606_SEFL21J_sefltest_g9,1,sefltest,min,min02,8.33,227.17
33,20240606_SEFL21J_sefltest_g9,1,sefltest,min,min03,31.33,185.8
33,20240606_SEFL21J_sefltest_g9,1,sefltest,min,min04,15.28,170.4
33,20240606_SEFL21J_sefltest_g9,1,sefltest,min,min05,18.67,233.1
33,20240606_SEFL21J_sefltest_g9,1,sefltest,min,min06,19.67,165.88
33,20240606_SEFL21J_sefltest_g9,1,sefltest,min,min07,13.83,211.09
33,20240606_SEFL21J_sefltest_g9,1,sefltest,min,min08,13.39,219.38
33,20240606_SEFL21J_sefltest_g9,1,sefltest,avg,avg,15.4,203.76
34,20240606_SEFL21J_sefltest_g9,2,sefltest,min,min01,25.78,141.61
34,20240606_SEFL21J_sefltest_g9,2,sefltest,min,min02,28.61,122.47
34,20240606_SEFL21J_sefltest_g9,2,sefltest,min,min03,28.83,138.94
34,20240606_SEFL21J_sefltest_g9,2,sefltest,min,min04,28.56,164.15
34,20240606_SEFL21J_sefltest_g9,2,sefltest,min,min05,19.78,152.18
34,20240606_SEFL21J_sefltest_g9,2,sefltest,min,min06,36.5,166.97
34,20240606_SEFL21J_sefltest_g9,2,sefltest,min,min07,34.83,149.03
34,20240606_SEFL21J_sefltest_g9,2,sefltest,min,min08,19.06,141.34
34,20240606_SEFL21J_sefltest_g9,2,sefltest,avg,avg,28.5,147.09
35,20240606_SEFL21J_sefltest_g9,3,sefltest,min,min01,0,241.6
35,20240606_SEFL21J_sefltest_g9,3,sefltest,min,min02,3.94,255.77
35,20240606_SEFL21J_sefltest_g9,3,sefltest,min,min03,2.94,309.83
35,20240606_SEFL21J_sefltest_g9,3,sefltest,min,min04,9.83,190.29
35,20240606_SEFL21J_sefltest_g9,3,sefltest,min,min05,8.72,275.18
35,20240606_SEFL21J_sefltest_g9,3,sefltest,min,min06,5.11,258.32
35,20240606_SEFL21J_sefltest_g9,3,sefltest,min,min07,18.83,126.49
35,20240606_SEFL21J_sefltest_g9,3,sefltest,min,min08,8.06,240.15
35,20240606_SEFL21J_sefltest_g9,3,sefltest,avg,avg,7.34,237.2
36,20240606_SEFL21J_sefltest_g9,4,sefltest,min,min01,0,436.62
36,20240606_SEFL21J_sefltest_g9,4,sefltest,min,min02,3.44,275.08
36,20240606_SEFL21J_sefltest_g9,4,sefltest,min,min03,0,313.17
36,20240606_SEFL21J_sefltest_g9,4,sefltest,min,min04,0,231.58
36,20240606_SEFL21J_sefltest_g9,4,sefltest,min,min05,0,275.03
36,20240606_SEFL21J_sefltest_g9,4,sefltest,min,min06,6.56,262.02
36,20240606_SEFL21J_sefltest_g9,4,sefltest,min,min07,0,226.55
36,20240606_SEFL21J_sefltest_g9,4,sefltest,min,min08,2.39,270.44
36,20240606_SEFL21J_sefltest_g9,4,sefltest,avg,avg,1.55,286.31
37,20240606_SEFL21J_sefltest_g10,1,sefltest,min,min01,6.78,280.23
37,20240606_SEFL21J_sefltest_g10,1,sefltest,min,min02,13.72,248.25
37,20240606_SEFL21J_sefltest_g10,1,sefltest,min,min03,29.17,137.52
37,20240606_SEFL21J_sefltest_g10,1,sefltest,min,min04,2.39,265.88
37,20240606_SEFL21J_sefltest_g10,1,sefltest,min,min05,23.72,189.77
37,20240606_SEFL21J_sefltest_g10,1,sefltest,min,min06,37.78,81.83
37,20240606_SEFL21J_sefltest_g10,1,sefltest,min,min07,28.56,151.8
37,20240606_SEFL21J_sefltest_g10,1,sefltest,min,min08,15.67,214.84
37,20240606_SEFL21J_sefltest_g10,1,sefltest,avg,avg,19.89,196.27
38,20240606_SEFL21J_sefltest_g10,2,sefltest,min,min01,6.83,220.95
38,20240606_SEFL21J_sefltest_g10,2,sefltest,min,min02,5.89,144.98
38,20240606_SEFL21J_sefltest_g10,2,sefltest,min,min03,25.72,143.92
38,20240606_SEFL21J_sefltest_g10,2,sefltest,min,min04,11.17,242.72
38,20240606_SEFL21J_sefltest_g10,2,sefltest,min,min05,16.89,142.05
38,20240606_SEFL21J_sefltest_g10,2,sefltest,min,min06,17.94,155.24
38,20240606_SEFL21J_sefltest_g10,2,sefltest,min,min07,9.11,238.46
38,20240606_SEFL21J_sefltest_g10,2,sefltest,min,min08,11.06,255.88
38,20240606_SEFL21J_sefltest_g10,2,sefltest,avg,avg,13.08,193.03
39,20240606_SEFL21J_sefltest_g10,3,sefltest,min,min01,0,264.76
39,20240606_SEFL21J_sefltest_g10,3,sefltest,min,min02,7.5,250.93
39,20240606_SEFL21J_sefltest_g10,3,sefltest,min,min03,5.61,210.86
39,20240606_SEFL21J_sefltest_g10,3,sefltest,min,min04,5.83,202.23
39,20240606_SEFL21J_sefltest_g10,3,sefltest,min,min05,6.17,256.46
39,20240606_SEFL21J_sefltest_g10,3,sefltest,min,min06,3.22,259.66
39,20240606_SEFL21J_sefltest_g10,3,sefltest,min,min07,1.94,221.14
39,20240606_SEFL21J_sefltest_g10,3,sefltest,min,min08,5.61,226.19
39,20240606_SEFL21J_sefltest_g10,3,sefltest,avg,avg,4.69,236.53
40,20240606_SEFL21J_sefltest_g10,4,sefltest,min,min01,9.28,258.18
40,20240606_SEFL21J_sefltest_g10,4,sefltest,min,min02,8.11,161.44
40,20240606_SEFL21J_sefltest_g10,4,sefltest,min,min03,39.33,111.25
40,20240606_SEFL21J_sefltest_g10,4,sefltest,min,min04,14.28,162.75
40,20240606_SEFL21J_sefltest_g10,4,sefltest,min,min05,11.22,206.09
40,20240606_SEFL21J_sefltest_g10,4,sefltest,min,min06,17.11,213.19
40,20240606_SEFL21J_sefltest_g10,4,sefltest,min,min07,14.67,125.19
40,20240606_SEFL21J_sefltest_g10,4,sefltest,min,min08,15.78,242.89
40,20240606_SEFL21J_sefltest_g10,4,sefltest,avg,avg,16.33,185.12
41,20240606_SEFL21J_sefltest_g11,1,sefltest,min,min01,4.33,345.48
41,20240606_SEFL21J_sefltest_g11,1,sefltest,min,min02,12.22,280.88
41,20240606_SEFL21J_sefltest_g11,1,sefltest,min,min03,13.61,275.24
41,20240606_SEFL21J_sefltest_g11,1,sefltest,min,min04,17.06,209.17
41,20240606_SEFL21J_sefltest_g11,1,sefltest,min,min05,24.56,163.95
41,20240606_SEFL21J_sefltest_g11,1,sefltest,min,min06,23.22,214.47
41,20240606_SEFL21J_sefltest_g11,1,sefltest,min,min07,18.5,191.1
41,20240606_SEFL21J_sefltest_g11,1,sefltest,min,min08,22.33,130.58
41,20240606_SEFL21J_sefltest_g11,1,sefltest,avg,avg,17.1,226.36
42,20240606_SEFL21J_sefltest_g11,2,sefltest,min,min01,34.78,71.94
42,20240606_SEFL21J_sefltest_g11,2,sefltest,min,min02,63.22,18.92
