Animal,testnum,Box,File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,ROI_coordinates,ROI_location,ROI_transition,bin,range(f),light,dark,Distance_px,Distance_in
38,2,2,21J_LD2_37_38_39_40_2024-05-28 14-56-56.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,1,"(1800, 3600)",0.003331483,1,916.2901318,91.67829026
42,2,2,21J_LD2_41_42_43_44_2024-05-28 15-06-29.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,1,"(1800, 3600)",0.396446419,0.603553581,896.8896419,89.73719793
46,2,2,21J_LD2_45_46_47_48_2024-05-28 15-16-42.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",light,FALSE,1,"(1800, 3600)",0.373126041,0.627984453,1315.065342,131.577257
50,2,2,21J_LD2_49_50_51_52_2024-05-28 15-27-25.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,1,"(1800, 3600)",0,1,776.6395685,77.70572368
54,2,2,21J_LD2_53_54_55_56_2024-05-28 15-37-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",light,FALSE,1,"(1800, 3600)",0.254858412,0.746252082,1399.192825,139.9945295
58,2,2,21J_LD2_57_58_59_60_2024-05-28 15-46-48.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,1,"(1800, 3600)",0.140477512,0.859522488,1275.265829,127.5951653
2,2,2,21J_LD2_01_02_03_04_2024-05-28 11-45-17.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,2,"(3600, 5400)",0.122709606,0.878400888,960.8910609,96.14078176
6,2,2,21J_LD2_05_06_07_08_2024-05-28 11-54-42.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",light,FALSE,2,"(3600, 5400)",0.372015547,0.629094947,1247.991282,124.8662438
10,2,2,21J_LD2_09_10_11_12_2024-05-28 12-06-47.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,2,"(3600, 5400)",0.146029983,0.855080511,1100.450834,110.1042645
14,2,2,21J_LD2_13_14_15_16_2024-05-28 12-14-02.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,2,"(3600, 5400)",0.470849528,0.530260966,1411.031306,141.1790143
18,2,2,21J_LD2_17_18_19_20_2024-05-28 12-22-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,2,"(3600, 5400)",0.400333148,0.599666852,1396.310748,139.7061669
22,2,2,21J_LD2_21_22_23_24_2024-05-28 12-30-22.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,2,"(3600, 5400)",0.240977235,0.761243753,1112.760573,111.3359003
26,2,2,21J_LD2_25_26_27_28_2024-05-28 12-39-35.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,2,"(3600, 5400)",0.350916158,0.650194336,1571.791349,157.2636641
34,2,2,21J_LD2_33_34_35_36_2024-05-28 14-47-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,2,"(3600, 5400)",0.204886174,0.796779567,1047.493581,104.8056911
38,2,2,21J_LD2_37_38_39_40_2024-05-28 14-56-56.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,2,"(3600, 5400)",0.058300944,0.963353692,912.3512102,91.28418627
42,2,2,21J_LD2_41_42_43_44_2024-05-28 15-06-29.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,2,"(3600, 5400)",0.551915602,0.451971127,1015.183026,101.5728981
46,2,2,21J_LD2_45_46_47_48_2024-05-28 15-16-42.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",light,FALSE,2,"(3600, 5400)",0.523598001,0.49139367,1417.766608,141.8529068
50,2,2,21J_LD2_49_50_51_52_2024-05-28 15-27-25.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,2,"(3600, 5400)",0.212104386,0.787895614,1079.791659,108.0372359
54,2,2,21J_LD2_53_54_55_56_2024-05-28 15-37-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",light,FALSE,2,"(3600, 5400)",0.315935591,0.686285397,1670.363657,167.126196
58,2,2,21J_LD2_57_58_59_60_2024-05-28 15-46-48.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,2,"(3600, 5400)",0.091060522,0.910049972,1083.271786,108.3854357
2,2,2,21J_LD2_01_02_03_04_2024-05-28 11-45-17.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,3,"(5400, 7200)",0.232093282,0.769017213,1031.925469,103.2480427
6,2,2,21J_LD2_05_06_07_08_2024-05-28 11-54-42.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",light,FALSE,3,"(5400, 7200)",0.399777901,0.600222099,1263.547912,126.4227434
10,2,2,21J_LD2_09_10_11_12_2024-05-28 12-06-47.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,3,"(5400, 7200)",0.353692393,0.661299278,1050.363297,105.0928171
14,2,2,21J_LD2_13_14_15_16_2024-05-28 12-14-02.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,3,"(5400, 7200)",0.540810661,0.466407551,1544.962377,154.5793241
18,2,2,21J_LD2_17_18_19_20_2024-05-28 12-22-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,3,"(5400, 7200)",0.317046086,0.68961688,1565.942968,156.6785115
22,2,2,21J_LD2_21_22_23_24_2024-05-28 12-30-22.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,3,"(5400, 7200)",0.404219878,0.598556358,1259.097559,125.9774688
26,2,2,21J_LD2_25_26_27_28_2024-05-28 12-39-35.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,3,"(5400, 7200)",0.597445863,0.414214325,1348.020003,134.8744953
34,2,2,21J_LD2_33_34_35_36_2024-05-28 14-47-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,3,"(5400, 7200)",0.255968906,0.744031094,989.1708659,98.97028312
38,2,2,21J_LD2_37_38_39_40_2024-05-28 14-56-56.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,3,"(5400, 7200)",0.132148806,0.8761799,1232.570777,123.323364
42,2,2,21J_LD2_41_42_43_44_2024-05-28 15-06-29.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,3,"(5400, 7200)",0.653525819,0.346474181,883.3080754,88.37831088
46,2,2,21J_LD2_45_46_47_48_2024-05-28 15-16-42.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",light,FALSE,3,"(5400, 7200)",0.381454747,0.620766241,1411.842937,141.260221
50,2,2,21J_LD2_49_50_51_52_2024-05-28 15-27-25.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,3,"(5400, 7200)",0.477512493,0.522487507,1405.292524,140.6048275
54,2,2,21J_LD2_53_54_55_56_2024-05-28 15-37-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",light,FALSE,3,"(5400, 7200)",0.172681843,0.831760133,1495.654941,149.6459288
58,2,2,21J_LD2_57_58_59_60_2024-05-28 15-46-48.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,3,"(5400, 7200)",0.484175458,0.516935036,1475.12345,147.5916755
2,2,2,21J_LD2_01_02_03_04_2024-05-28 11-45-17.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,4,"(7200, 9000)",0.31815658,0.682398667,1292.793191,129.3488441
6,2,2,21J_LD2_05_06_07_08_2024-05-28 11-54-42.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",light,FALSE,4,"(7200, 9000)",0.339255969,0.665741255,1413.355088,141.4115175
10,2,2,21J_LD2_09_10_11_12_2024-05-28 12-06-47.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,4,"(7200, 9000)",0.288728484,0.714047751,1089.718538,109.0304576
14,2,2,21J_LD2_13_14_15_16_2024-05-28 12-14-02.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,4,"(7200, 9000)",0.543244771,0.459016393,1436.723392,143.7496046
18,2,2,21J_LD2_17_18_19_20_2024-05-28 12-22-01.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,4,"(7200, 9000)",0.204886174,0.79622432,1197.000282,119.7644015
22,2,2,21J_LD2_21_22_23_24_2024-05-28 12-30-22.mkv,99,TRUE,0.5,50,1950,"{'xs': [[3.540848174652493, 98.51487414867846, 99.8525364863408, 3.540848174652493], [2.2031858369901554, 98.51487414867846, 99.8525364863408, 3.540848174652493]], 'ys': [[1.2002549081478675, 0.5367328955692512, 106.70025490814787, 106.70025490814787], [206.89207880751894, 208.8826448452548, 106.70025490814787, 106.70025490814787]]}",dark,FALSE,4,"(7200, 9000)",0.345918934,0.674069961,1125.937367,112.6542884
